beta,rho,D,seed,fixed_magnitude,error_mode,propensity_on,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPW_calib,I_IPW_calib,rho_sp_IPW_calib,D_ALL_calib,I_ALL_calib,rho_sp_ALL_calib,D_SMITH_env,I_SMITH_env,rho_sp_SMITH_env,D_SMITH_geo,I_SMITH_geo,rho_sp_SMITH_geo,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_prop_coef_E1_calib,diag_prop_coef_E1_true,diag_eff_coef_obs,diag_eff_coef_true,cfg_niche_shape,cfg_quality_link,cfg_env_corr,cfg_propensity_learner,cfg_retain_rate,cfg_n_occ,diag_true_sep_E1,diag_obs_sep_E1,diag_pooled_var_E1_true,diag_pooled_var_E1_obs,diag_rho_D,diag_grain,diag_corr_len,pred_mu_delta,pred_pooled_var_obs,pred_reliability,rho_sp_IPW_k0.25,rho_sp_IPW_k0.5,rho_sp_IPW_k1,rho_sp_IPW_k2,rho_sp_IPW_k4,env_width_D,env_best_rec,env_best_kappa,diag_ess_frac_calib,diag_w_max_over_mean_calib,diag_w_p99_calib,diag_lowq_dE1_shift,diag_realised_disp,variant,regime
3.0,0.0,10.0,5,1,blend,obs,0.298,0.8283890409664535,0.972208268419431,0.9968554014470279,0.5275090101932378,0.8130329009646216,0.6656489712925323,0.791348017592264,0.9571631428733458,0.9175454439407088,0.7112991175370671,0.9264793159091068,0.8071826149735376,0.7317438711545133,0.9348282817149557,0.8474524603027572,0.8891839100087026,0.988432695068219,0.9994205655163029,0.7157026062932843,0.9287247287846372,0.9014272805013978,0.7887245508972097,0.960067081521136,0.9152617582294167,0.8693140193826275,0.7769906798824975,0.031924646683428703,162.86362138424502,15.442769434771762,0.8522934897841683,0.13980862036695885,4.892481831624326,4.881615075211508,5.974624081346407,4.193726528562296,5.908685270000311,gaussian,linear,0.0,logit_quad,0.3,3000,0.7865931493776965,0.7416517449611589,0.16270817372737845,0.35196736886989,0.7956799521284629,1,12.0,0.034158326506472,0.37607133848375396,0.43265241744660987,0.6868933339486403,0.7184374038581847,0.8071742038786207,0.9143082315141136,0.8481917657400198,0.430371315965665,0.9143082315141136,2.0,0.03118743615452853,164.5318698291048,18.108578624933447,0.04494140441653764,9.829311364088838,retain_0.30,iso
3.0,1.0,10.0,0,1,blend,obs,0.28633333333333333,0.6220240579237859,0.8810909046928255,0.6191197566588799,0.524992273221824,0.8107684790740095,0.6640126433655456,0.8094431412022471,0.9635302970641252,0.9421634411694636,0.5785893977584208,0.8533709945228503,0.6433662599154816,0.6161175262095542,0.8747993965936354,0.7238635813423936,0.6671209472893207,0.9068718728161536,0.7322441921404274,0.5555123926593701,0.8269661032512278,0.8187676057868273,0.641331038016959,0.8919330575432973,0.5844229444525973,0.6792306518830338,0.8653288501145748,0.6969360126874222,10.364635783624427,11.351851689145787,0.6627958821587945,0.19004122440977012,2.2923685577919666,2.419442701746693,5.565698801918145,0.6237336409625539,5.5842013781075295,gaussian,linear,0.0,logit_quad,0.3,3000,0.7681220481725836,0.08814676927342713,0.16230082253696426,0.23360430050840372,0.7969608706296997,1,12.0,0.029207092194409204,0.37784666924693777,0.4295414932740726,0.6589851853221668,0.6557154405332992,0.6433702924128937,0.5758177260327896,0.44411718773277997,0.6097022630845972,0.6589851853221668,0.25,0.769983520767303,7.193263978823283,11.264034095225409,0.6799752788991565,9.947902613945377,retain_0.30,toward_HQ
3.0,1.0,10.0,1,1,blend,obs,0.3006666666666667,0.6323584794874704,0.8871459311512955,0.6263403955758997,0.5327730458465834,0.8172521156997943,0.67372899857947,0.7920721620791309,0.9574740245279266,0.9306971468378215,0.5833011860685214,0.8574495125355863,0.6456903659688039,0.6075974277317648,0.869735335704643,0.7196355110880536,0.678098322651066,0.9127395199137524,0.7363678921036135,0.5794495065653512,0.8452110655357716,0.8307439571988012,0.6374920604861067,0.8888260230041489,0.5677393104587869,0.7000616371627104,0.870439578822772,0.7925855934124001,6.117252123680544,11.472728009530925,0.6476630684064013,0.19643898448570218,2.107303691733294,2.233005621043524,5.92218844373828,0.6800260876038722,5.76984520105937,gaussian,linear,0.0,logit_quad,0.3,3000,0.7777026144111668,0.09916169554422227,0.16212088307097228,0.24211714867265688,0.7933634057006311,1,12.0,0.032324646291015176,0.3773557751043035,0.4296234316969471,0.6656510242202678,0.6610249340137385,0.6456904038451716,0.5608971734508853,0.3551965269861836,0.5863462651281278,0.6656510242202678,0.25,0.7985798944531369,8.017870316423599,8.249069858458304,0.6785409188669446,9.930783276986565,retain_0.30,toward_HQ
3.0,1.0,10.0,2,1,blend,obs,0.30933333333333335,0.6323342309726738,0.8861213921693079,0.6305940602876667,0.5424207974797162,0.8236616286818836,0.6772367559555328,0.8459983416349187,0.9743572800593657,0.9508779415952251,0.5977751512476395,0.8676130604008171,0.6474157260082867,0.6317522375931957,0.8865674688970222,0.725981297622986,0.6758241421775006,0.9102462670354838,0.7337283924073843,0.5798847475617237,0.844751040028371,0.8233299725929051,0.644766144692354,0.8928804011550847,0.5818922607932354,0.6583047879307002,0.8602342455151888,0.02760674504485278,181.27638316799278,10.868555557227316,0.6535107883437624,0.1991809621165689,2.06542047754008,2.159242531974806,5.445684203203116,0.621378227633496,5.496955599243221,gaussian,linear,0.0,logit_quad,0.3,3000,0.7651216620041722,0.0886483774462633,0.16270878803462008,0.2370586773670307,0.7949891954634302,1,12.0,0.03366173732093837,0.3735983674034402,0.43551793110197035,0.670250442494536,0.6656204768614701,0.647415803464761,0.5049440788680654,0.19498867750809848,0.585341359538255,0.670250442494536,0.25,0.7004336065387,15.885853328246501,9.298676268872317,0.6764732845579089,9.945184070106773,retain_0.30,toward_HQ
3.0,1.0,10.0,3,1,blend,obs,0.3,0.6369094249352967,0.8901134470148806,0.6482557408883182,0.5497396626858013,0.8286925342956293,0.6856355059101741,0.8536581160166008,0.9769154799422433,0.9496876255488397,0.6060591299396609,0.8708438669598315,0.6791787283200607,0.6360575841652696,0.8866716031968248,0.7450760072210995,0.6788718456280457,0.913066288000423,0.7518380266370209,0.569391179293636,0.8358307394326376,0.8269806286942186,0.6409277622757732,0.8916261393064404,0.5781900033927956,0.6762029394063296,0.8821144645355985,0.8084057041897942,6.704705531523171,9.12416229069266,0.6307314814814815,0.199235070903311,1.816398995684016,1.948343610608754,4.974000156809463,0.5644638447494669,5.051355456574761,gaussian,linear,0.0,logit_quad,0.3,3000,0.7701621081509261,0.08253567619339097,0.16826539450200328,0.23893614401135316,0.7976512547839484,1,12.0,0.03557254887479983,0.3780104636128993,0.44513422431161864,0.6841697607340066,0.6832460167025981,0.6791798146168592,0.6499661095237215,0.5067971059721712,0.5951614013555945,0.6841697607340066,0.25,0.8081153491461839,7.715283868752771,8.533970208352072,0.6876264319575351,9.958658542464134,retain_0.30,toward_HQ
3.0,1.0,10.0,4,1,blend,obs,0.30533333333333335,0.6301511545951612,0.8861730572208872,0.6253732089808914,0.5378376626546209,0.8209047610101298,0.6756650908022539,0.8268935729542248,0.9688510188055647,0.9437680445132531,0.5869621981072105,0.8586767711445533,0.6494953061103272,0.6202113658810506,0.8774371000388623,0.7246637653333777,0.675457378520782,0.9117875934249854,0.7369688704499248,0.5788043052710394,0.8440914094819886,0.8297445590744891,0.6361256525110289,0.8886778240608206,0.5717453428063798,0.674964084982159,0.8879760538591057,0.7696663071932118,11.288610001817672,9.029539201593234,0.6444995243443495,0.19887890056974955,1.9025645587784865,1.9816020025109902,5.4052248704826775,0.5673703565189128,5.41510010803316,gaussian,linear,0.0,logit_quad,0.3,3000,0.7663484942047437,0.08972365242311087,0.16476903867208476,0.243063367335446,0.7977346541514403,1,12.0,0.03323182630472966,0.37392180855823004,0.4406510529765627,0.668982874809382,0.6641279933107898,0.6494954811090877,0.5916444468613922,0.38334969736276575,0.626537321893609,0.668982874809382,0.25,0.8464713936057412,7.495065088163769,8.238381943557465,0.6766248417816328,9.94609372608021,retain_0.30,toward_HQ
3.0,1.0,10.0,5,1,blend,obs,0.298,0.6312531755875359,0.8857439502377904,0.6387481511347265,0.5275090101932378,0.8130329009646216,0.6656489712925323,0.791348017592264,0.9571631428733458,0.9175454439407088,0.5846317289786228,0.8572946855207534,0.6608697446192661,0.6162907051029853,0.8742230629974278,0.7267364260785849,0.6734484442600351,0.9092057996732108,0.7412426453034767,0.5599081576854633,0.8303047704987998,0.8163139611035369,0.6360711268386189,0.8885450803456245,0.5662430908076658,0.7234384107689644,0.8866192302507745,0.7587280359923662,11.148561732325613,9.481526883052597,0.6355868287262768,0.1971418933058686,2.1507918912830513,2.322325098040786,5.974624081346407,0.7914337434033248,5.908685270000311,gaussian,linear,0.0,logit_quad,0.3,3000,0.7865931493776965,0.11039193587871432,0.16270817372737845,0.22455359540400288,0.7956799521284629,1,12.0,0.034158326506472,0.37607133848375396,0.43265241744660987,0.6593637617251702,0.660016518083836,0.660869799945728,0.6576631498675451,0.5640385831606023,0.5839195009706439,0.660869799945728,1.0,0.7178569082488832,14.35610375294714,10.019963952399461,0.6762012134989822,9.946718456244021,retain_0.30,toward_HQ
3.0,1.0,10.0,0,1,blend,obs,0.28633333333333333,0.6827742080008102,0.9050970562946044,0.5856237492165546,0.524992273221824,0.8107684790740095,0.6640126433655456,0.8094431412022471,0.9635302970641252,0.9421634411694636,0.794455605056545,0.9614906471061866,0.8977963416712037,0.796804617512461,0.9615678230357699,0.9044932554191962,0.7410498777153314,0.9352766083825373,0.7450097820027023,0.8808667395299239,0.9853273116270205,0.9839576142240354,0.8066839150212645,0.9641662660881344,0.9145803913794314,0.9058453092230005,0.6788965528163498,0.13041750525620785,42.35484319060714,24.30051940969534,0.9859503381782255,0.040128222163862234,8.029841758293141,7.470170476659744,5.565698801918145,6.500493885959814,5.5842013781075295,gaussian,linear,0.0,logit_quad,0.3,3000,0.7681220481725836,1.3581714579427315,0.16230082253696426,0.2814319734859463,0.7969608706296997,1,12.0,0.029207092194409204,0.37784666924693777,0.4295414932740726,0.7617457998426373,0.8046348193649441,0.8976481632664082,0.9010778786360976,0.8816068552141866,0.4136732958774132,0.9010778786360976,2.0,0.144421740383116,34.90665076358805,25.755945247992386,-0.590049409770148,9.813105436702344,retain_0.30,away_HQ
3.0,1.0,10.0,1,1,blend,obs,0.3006666666666667,0.6817818611921753,0.9037451751125345,0.5788137476576348,0.5327730458465834,0.8172521156997943,0.67372899857947,0.7920721620791309,0.9574740245279266,0.9306971468378215,0.7651180100980978,0.9516650984457139,0.8745101771368659,0.7677933856746839,0.952281227001628,0.887229663905208,0.7387407995275785,0.9333463382409252,0.7355837755760518,0.8753726039669636,0.983984264862974,0.9799714117323917,0.7966901784205911,0.9604782392459182,0.8952075367596932,0.9011443940255608,0.7397408614735546,0.02048325490377305,165.36156831488458,16.565619735766163,0.9870270281695797,0.03927255927269602,8.644142533733149,8.002201027895765,5.92218844373828,6.786407691238251,5.76984520105937,gaussian,linear,0.0,logit_quad,0.3,3000,0.7777026144111668,1.3738758705426648,0.16212088307097228,0.2789815248753998,0.7933634057006311,1,12.0,0.032324646291015176,0.3773557751043035,0.4296234316969471,0.7617898649634016,0.7940095890268472,0.8746061728447627,0.9604242622174539,0.8801326704587576,0.4157490478631005,0.9604242622174539,2.0,0.015356480494634294,195.5548044820391,17.22187357861888,-0.596173256131498,9.801734796406812,retain_0.30,away_HQ
3.0,1.0,10.0,2,1,blend,obs,0.30933333333333335,0.6931870694717883,0.909956966649878,0.6124987382137757,0.5424207974797162,0.8236616286818836,0.6772367559555328,0.8459983416349187,0.9743572800593657,0.9508779415952251,0.83127096550148,0.97391375342312,0.923046393586754,0.8419471614525779,0.9767075704786841,0.9362780011756848,0.7507487938898575,0.9389090085241383,0.7646643855952864,0.8875040754201932,0.9875004606194067,0.9840522303166233,0.8099053897922223,0.9652272741750523,0.920379060191256,0.9134190896824318,0.6821001280092565,0.13494474132465745,32.38294274734331,27.062120686009237,0.985315027542937,0.042652755682696976,8.042529881749974,7.647054396843762,5.445684203203116,6.53835703186257,5.496955599243221,gaussian,linear,0.0,logit_quad,0.3,3000,0.7651216620041722,1.3537457963100301,0.16270878803462008,0.2792767670304389,0.7949891954634302,1,12.0,0.03366173732093837,0.3735983674034402,0.43551793110197035,0.7695368842039194,0.8133108829522585,0.9228793114312716,0.8996713754033797,0.8507204045805002,0.4110326638770959,0.9228793114312716,1.0,0.12793726111334644,37.319778470752986,31.46302661859269,-0.588624134305858,9.842097165799107,retain_0.30,away_HQ
3.0,1.0,10.0,3,1,blend,obs,0.3,0.6903030149627901,0.90859752185526,0.6053543312240286,0.5497396626858013,0.8286925342956293,0.6856355059101741,0.8536581160166008,0.9769154799422433,0.9496876255488397,0.8243336125294953,0.9719612258628175,0.9134091093139215,0.8339377591854055,0.9747262917198068,0.9263648545069063,0.745780928908678,0.9367317054052412,0.752057799956839,0.8791779675782595,0.9845037194085151,0.9807905454392575,0.8067374793038784,0.9641241414561355,0.9169220336545232,0.9113008483049938,0.6908564317133614,0.0361216277482379,113.80259036308203,21.750741197862254,0.9830415343915344,0.045648496508402824,7.461782595653753,7.115421693761473,4.974000156809463,6.309180493375545,5.051355456574761,gaussian,linear,0.0,logit_quad,0.3,3000,0.7701621081509261,1.360099744320184,0.16826539450200328,0.2830716879584857,0.7976512547839484,1,12.0,0.03557254887479983,0.3780104636128993,0.44513422431161864,0.7765594306251956,0.8188662923032628,0.9133287251911887,0.8970034628159576,0.8563510140279881,0.3981857316662525,0.9133287251911887,1.0,0.034517290260190396,120.50859084508343,24.234611652464217,-0.589937636169258,9.81129811321747,retain_0.30,away_HQ
3.0,1.0,10.0,4,1,blend,obs,0.30533333333333335,0.6811884173851501,0.9028759864817347,0.5795938218158246,0.5378376626546209,0.8209047610101298,0.6756650908022539,0.8268935729542248,0.9688510188055647,0.9437680445132531,0.7680709407517721,0.953058132981886,0.8783228037741819,0.7829083178862849,0.9583685028693024,0.8965017755116489,0.739054226300017,0.9329442408588764,0.7347212135913886,0.8756128570215058,0.9836686112712186,0.9779367683817852,0.7989574345059007,0.961279660528216,0.9063606575013896,0.8807565813663891,0.7507420885083372,0.026672035443440073,154.69331550908575,13.39236785460872,0.9850658269703041,0.04354665666438819,8.069938616324905,7.7297348791391665,5.4052248704826775,6.429966362040703,5.41510010803316,gaussian,linear,0.0,logit_quad,0.3,3000,0.7663484942047437,1.3767001438595343,0.16476903867208476,0.28442654645734794,0.7977346541514403,1,12.0,0.03323182630472966,0.37392180855823004,0.4406510529765627,0.7568767865242986,0.7934953172090935,0.8783237660813981,0.9777743987967387,0.884414630193294,0.38493033458525405,0.9777743987967387,2.0,0.03454129058273915,120.07078139196216,15.6556968973695,-0.6103516496547905,9.800600940517752,retain_0.30,away_HQ
3.0,1.0,10.0,5,1,blend,obs,0.298,0.6959515258292375,0.9115920132435728,0.6265754660279949,0.5275090101932378,0.8130329009646216,0.6656489712925323,0.791348017592264,0.9571631428733458,0.9175454439407088,0.7859974050556637,0.9594347344007856,0.892471168624834,0.782596689686116,0.957701356463403,0.8952830639447718,0.7554851853474992,0.9408070986964342,0.7724526262385123,0.870100669456718,0.9824186180065374,0.9760699896349546,0.8211969610091466,0.9693226365872634,0.9366350770469819,0.9219474922516192,0.6914688590991459,0.013048198952959774,255.85225485655204,22.741090355167255,0.9862744348202962,0.0400808580639032,8.422143193188871,7.783644215709561,5.974624081346407,6.555221203781222,5.908685270000311,gaussian,linear,0.0,logit_quad,0.3,3000,0.7865931493776965,1.3536890033683981,0.16270817372737845,0.2890060028844631,0.7956799521284629,1,12.0,0.034158326506472,0.37607133848375396,0.43265241744660987,0.7608632912186445,0.7990207786242326,0.8923222033049731,0.9191808787249941,0.9070224810869559,0.4110373890248643,0.9191808787249941,2.0,0.009352061771886374,304.9663561785467,21.896941050782303,-0.5670958539907016,9.791552542248274,retain_0.30,away_HQ
3.0,0.0,10.0,0,1,blend,obs,0.851,0.9483480800392838,0.9972285710341262,0.9962773965678633,0.863971769618874,0.9805704467153104,0.9578675915826208,0.9218366002038747,0.993345103521349,0.9854978795595613,0.8973704234334192,0.9885513854943571,0.9698385493419092,0.8999853129314868,0.9891247924863353,0.9739787912977849,0.9655277755110149,0.9986553946004701,0.9961889491518996,0.8886911299603383,0.9866326274012197,0.9781762548471279,0.9217821638993889,0.9932181994462869,0.9777795121628735,0.966702786425374,0.9531475511601594,0.7955147340588329,20.290539591785837,2.3817523879418796,0.8270166869524909,0.07941820542356073,2.432866638614475,2.6468823268328587,5.877620336086141,2.6118137837790427,5.661749033593553,gaussian,linear,0.0,logit_quad,0.85,3000,0.8507336031128216,0.7174724003647249,0.1910971564150926,0.23453898529227646,0.7969608706296997,1,12.0,0.13154599078740797,0.23791582613296852,0.8032133024571914,0.9605028520703837,0.963719379495574,0.9698428421773896,0.9729286317333564,0.5261077245779251,0.5050291480715108,0.9729286317333564,2.0,0.8135766946299705,19.45359621927838,2.2475015726200924,0.1332612027480966,9.819574062792224,retain_0.85,iso
3.0,0.0,10.0,1,1,blend,obs,0.8473333333333334,0.9543802177674072,0.9979349881491516,0.9988005105834777,0.874443190073706,0.983616767401002,0.9665737510156803,0.9326695322269547,0.9950825870800726,0.9913969722204067,0.9114076074304731,0.9915847618937567,0.9802995089072983,0.9149268315157959,0.9921785325231729,0.983532704117205,0.9767451313544485,0.9994525370844439,0.9991267184983279,0.8991401174604257,0.98920445624232,0.9849022436686455,0.9220014946889473,0.9929949542270016,0.97740682100854,0.9708564340560512,0.9562443712122662,0.8474196931065875,14.680279758602204,2.2750109125469145,0.8349643027702287,0.07903316377023357,2.4893324624846174,2.713722894244015,4.978404150368071,2.597353071043818,4.826748160477151,gaussian,linear,0.0,logit_quad,0.85,3000,0.842230087302485,0.7252055564620568,0.19753298745918285,0.23926880800928063,0.7933634057006311,1,12.0,0.13147309436857485,0.24616703510656235,0.8024347670014936,0.9696940753295522,0.9731813849731352,0.9803017419056729,0.9932256795071709,0.6772543604076929,0.5558094518830741,0.9932256795071709,2.0,0.8436357693609402,13.171338353254473,2.35163166785916,0.11702453084042828,9.746899949621465,retain_0.85,iso
3.0,0.0,10.0,2,1,blend,obs,0.846,0.9358120678036623,0.9957967466102611,0.9942107639093278,0.8758902667100104,0.9838783121917479,0.9619922028931975,0.950511576386055,0.9973039262161081,0.9940882126055156,0.9089556175221961,0.9910300028111041,0.9745784768400914,0.9126609681687632,0.9917194901355688,0.9781122736727997,0.9555749752075435,0.9979109998950648,0.9950901341785375,0.9028788318141188,0.9897619305962186,0.9811229174874273,0.9162833241864848,0.9923977745057277,0.9763479899574821,0.9509515868318885,0.9563230414792225,0.8773617705923189,13.920008840054473,2.1920723732643985,0.8003046336379669,0.08777943305278357,2.022079658024084,2.21308953872123,4.685837587892259,2.2031913244313657,4.642304154075265,gaussian,linear,0.0,logit_quad,0.85,3000,0.8078073529028826,0.6599889235955154,0.20276249182230585,0.25080364562519036,0.7949891954634302,1,12.0,0.1252456782240443,0.2506610227254622,0.8089111327227869,0.9646284878281646,0.9675158491544966,0.9745769415100317,0.9875951804629824,0.5944509880465236,0.5938632018128389,0.9875951804629824,2.0,0.9246467523564996,11.362256457680946,2.159310578783165,0.1478184293073672,9.788170939071446,retain_0.85,iso
3.0,0.0,10.0,3,1,blend,obs,0.851,0.9581722970768616,0.9982611752012313,0.9979223822578677,0.8927163646546216,0.9876776803738948,0.9751891561620738,0.9678679481580985,0.9989021987322872,0.9988869679362479,0.934336283371363,0.9952562518111855,0.9895026285051862,0.9385134306203665,0.9958348141633062,0.9919185067928501,0.9800955301654235,0.9996160428980375,0.9991237994051916,0.9124498816778333,0.9918344348272928,0.9910144640279991,0.9535359410524833,0.9976447819293086,0.9936842332197616,0.9562473337319006,0.9500284912738843,0.855978329228195,13.176407273388973,2.68138369748452,0.8296258032178662,0.0802802710814013,2.3713579033548724,2.5493257186079887,6.382525283828063,2.526072083206662,5.819830151574888,gaussian,linear,0.0,logit_quad,0.85,3000,0.8646171454822649,0.7282980581008226,0.19803660927181319,0.2375477406724485,0.7976512547839484,1,12.0,0.13770616751862133,0.2446172091382342,0.8095775843796087,0.978283235069278,0.9818181725660887,0.9895000891499043,0.9802222657815033,0.4897713734763948,0.41046438220114534,0.9895000891499043,1.0,0.8192945962097121,15.725215735510602,2.883931835662451,0.13631908738144224,9.804508434918372,retain_0.85,iso
3.0,0.0,10.0,4,1,blend,obs,0.8533333333333334,0.9564052348742671,0.9981798871440243,0.9996904868736314,0.8810730490987873,0.9855452318746124,0.968231105134649,0.9551463178957276,0.9978288640343337,0.9954577131483385,0.9164243424654361,0.9926129719449495,0.9810926839520915,0.9208371601402264,0.9933158249387923,0.9844251637666992,0.9789422817949406,0.9995891875882679,0.9996940467772583,0.9084944909117079,0.9914541437967049,0.9875747788172909,0.9376713585493939,0.9961027013736031,0.9891346090809016,0.9568802929454236,0.9578545742518605,0.9011903341116776,9.019936720716458,2.125634517707214,0.8019873046874999,0.08263431309121823,2.1348405271893394,2.350723688361893,5.943907580728421,2.326027324171415,5.595649821039808,gaussian,linear,0.0,logit_quad,0.85,3000,0.8486943130497908,0.7033970949753302,0.19918882346017805,0.2477828318173032,0.7977346541514403,1,12.0,0.13238784230687406,0.24515351784851044,0.8125064865814583,0.970972956406409,0.9744427631827434,0.9810921729068732,0.9920203595461679,0.6020771202188239,0.5366058662750486,0.9920203595461679,2.0,0.9008312116305124,9.658802947688384,2.2469213706952584,0.1452972180744606,9.686807090040325,retain_0.85,iso
3.0,0.0,10.0,5,1,blend,obs,0.856,0.9582015337039974,0.9982833791168817,0.9994598729311331,0.8858930448620495,0.9864595748016852,0.9700203812845064,0.9501478379637681,0.9972618529780024,0.9944194418967449,0.9229279759843378,0.9936178571433882,0.9831823103402536,0.9252067417780805,0.9939441850254642,0.9856182135798828,0.98020442462095,0.9996218411884361,0.9996154599691722,0.9101100222923324,0.99142638712537,0.98663883499634,0.9403516419084722,0.9961608427996149,0.9878913582969916,0.9670099541530125,0.9549375839905638,0.739337202627096,27.531909681151546,2.34527094807868,0.8172752069631938,0.07948069119736927,2.2976922590566526,2.504245963277719,5.849793846358491,2.416834287636371,5.535295113398147,gaussian,linear,0.0,logit_quad,0.85,3000,0.8643866847697859,0.712878692096115,0.20004529483692218,0.2435088742506064,0.7956799521284629,1,12.0,0.13744420368826205,0.2458403244998419,0.8137204311128008,0.9727816805049903,0.9761340298658031,0.9831884822712914,0.9904686579151152,0.5476037024768982,0.5013446400133499,0.9904686579151152,2.0,0.7642830310956482,24.981925309355212,2.306608987206536,0.15150799267367077,9.799521960040659,retain_0.85,iso
3.0,1.0,10.0,0,1,blend,obs,0.851,0.8722808610674352,0.9826941278961123,0.9513614690055164,0.863971769618874,0.9805704467153104,0.9578675915826208,0.9218366002038747,0.993345103521349,0.9854978795595613,0.8678512870035232,0.9816708930719925,0.9530009216094507,0.8711721238611961,0.9823214982896938,0.9594182913942998,0.8768838690123206,0.9837636610426759,0.9600064818449118,0.8585899643384676,0.9787825782296073,0.9670646762559925,0.8610149464466891,0.9793062585026193,0.930500837240745,0.9341634506644222,0.9787262401661269,0.9933224267513436,2.4219966453277046,1.5852731669547062,0.568676496747696,0.12198365591545095,0.3683635102950211,0.59614553151387,5.877620336086141,0.15511459845592993,5.661749033593553,gaussian,linear,0.0,logit_quad,0.85,3000,0.8507336031128216,0.04065407600183224,0.1910971564150926,0.2094983833767226,0.7969608706296997,1,12.0,0.13154599078740797,0.23791582613296852,0.8032133024571914,0.9565430007109345,0.9556771516218983,0.953001166072418,0.9408674248203163,0.824857235837957,0.801670379637257,0.9565430007109345,0.25,0.9974772925493994,1.4875801552397363,1.3995258996956301,0.8100795271109894,9.999999999989999,retain_0.85,toward_HQ
3.0,1.0,10.0,1,1,blend,obs,0.8473333333333334,0.8851654893406711,0.9859664737934606,0.958093713025999,0.874443190073706,0.983616767401002,0.9665737510156803,0.9326695322269547,0.9950825870800726,0.9913969722204067,0.883169527283329,0.9858597993294145,0.9648182695686428,0.8868682121545522,0.9864458029614734,0.9699122800255867,0.8939556450596366,0.9879619738428334,0.9679273377684915,0.8735125886913839,0.9832000916530286,0.9763586863266697,0.8640348271691385,0.9798969627662202,0.9314110339744165,0.9391637518226914,0.97690596760664,0.9917897971030476,2.245745583046071,1.6473602332715291,0.587734359700267,0.12060489712630669,0.5263134004667973,0.7928673586749163,4.978404150368071,0.3421687412335383,4.826748160477151,gaussian,linear,0.0,logit_quad,0.85,3000,0.842230087302485,0.08709243187093929,0.19753298745918285,0.2163028670654888,0.7933634057006311,1,12.0,0.13147309436857485,0.24616703510656235,0.8024347670014936,0.9659622818818471,0.9657997113678737,0.9648177815847001,0.9579062494286538,0.8515497850024506,0.7814119338839189,0.9659622818818471,0.25,0.9943710847408284,1.8123425668453832,1.546026072320027,0.7551376554315457,9.992733437250708,retain_0.85,toward_HQ
3.0,1.0,10.0,2,1,blend,obs,0.846,0.8784583299587942,0.9844402443263802,0.9517259022312274,0.8758902667100104,0.9838783121917479,0.9619922028931975,0.950511576386055,0.9973039262161081,0.9940882126055156,0.8773374648322145,0.9844408234359069,0.9548866530347524,0.8822420948561742,0.9853265871494024,0.9614998764511584,0.8862359596696495,0.9861789666309997,0.9614986666282633,0.8742448040714457,0.983063343883374,0.9708405902510594,0.8596941279474198,0.9788700483259498,0.9274869021296303,0.9153979829701381,0.9717139037786181,0.9690022502595076,8.42411922230486,1.8047575684950592,0.617145790904656,0.12293636422291551,0.26940237223671326,0.4756591836401738,4.685837587892259,0.0719319275076095,4.642304154075265,gaussian,linear,0.0,logit_quad,0.85,3000,0.8078073529028826,0.02195733042861142,0.20276249182230585,0.22339188153008668,0.7949891954634302,1,12.0,0.1252456782240443,0.2506610227254622,0.8089111327227869,0.9602500280896664,0.9590822536697688,0.9548887091074676,0.9331234840183235,0.6337887328734989,0.6996296019208202,0.9602500280896664,0.25,0.9960385248893728,1.5693705381833338,1.5137314637890102,0.7858500224742713,9.999999999989999,retain_0.85,toward_HQ
3.0,1.0,10.0,3,1,blend,obs,0.851,0.9016776618784756,0.9893421318415451,0.9677617989803972,0.8927163646546216,0.9876776803738948,0.9751891561620738,0.9678679481580985,0.9989021987322872,0.9988869679362479,0.8995128586730344,0.9892441605938018,0.9727623556231687,0.9026106987371575,0.9897479230500777,0.9769026760075514,0.9070724228401547,0.9905572877799742,0.9754979543667285,0.8853958065033622,0.9859522961523702,0.9824607451307175,0.8853214779449265,0.984879776550247,0.9484609231090905,0.9144830699590945,0.9760438794288608,0.9826546568440833,4.97829165245926,1.7074146244690853,0.6134082725853954,0.1174336007281653,0.4610037128851048,0.695576196254266,6.382525283828063,0.28996660741609664,5.819830151574888,gaussian,linear,0.0,logit_quad,0.85,3000,0.8646171454822649,0.07788520928683271,0.19803660927181319,0.21887024987508763,0.7976512547839484,1,12.0,0.13770616751862133,0.2446172091382342,0.8095775843796087,0.9743579581193664,0.9742657851479771,0.9727604443089168,0.9619451840945362,0.749942731476458,0.732562727262752,0.9743579581193664,0.25,0.9925044086024436,2.5721172822351352,1.5681174381286227,0.7867319361954321,9.999959333796257,retain_0.85,toward_HQ
