geom,beta,rho,D,fixed_magnitude,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_lowq_dE1_shift,diag_realised_disp
away_HQ,3.0,0.5,10.0,1.0,0.6015416666666666,0.821670435194879,0.9689061315473999,0.9332202175464891,0.7387518621933984,0.9360567307905961,0.8640876621944097,0.8882990562043666,0.9865647131594475,0.970217494573776,0.8613589028044997,0.9805645881393777,0.944656063758385,0.9499666500864187,0.8573776652730721,0.11007929322727161,179.99202346590903,7.109507109070261,0.9591029628692063,0.07560606550412544,6.067552659084604,-0.35143377695675565,9.698421611626806
away_HQ,3.0,1.0,10.0,1.0,0.6015416666666666,0.7654874535947712,0.9447622062999557,0.8128795534634421,0.7387518621933984,0.9360567307905961,0.8640876621944097,0.8882990562043666,0.9865647131594475,0.970217494573776,0.8418532713534448,0.9757539367238861,0.9354345522278622,0.9328625231279648,0.8873908787715508,0.12065739688499008,188.15215650501617,5.520054178797834,0.9770165579791362,0.054485742415009045,6.9640265315825935,-0.5755076413874419,9.737464662687026
away_HQ,4.0,0.0,10.0,1.0,0.6035,0.8836285234724182,0.9869594872993178,0.9966494075901642,0.7154310870605463,0.923770029263886,0.8463906452038646,0.8564195128634478,0.9778857245557191,0.9536075004646989,0.7889605032811364,0.9559839147241354,0.8912373882603453,0.9103921896822168,0.9045383087689776,0.5068421037579932,78.00437035684187,4.300087044901155,0.8320922744098286,0.14553254954461486,3.5659936183689895,0.0727181409385806,9.795722528395673
away_HQ,4.0,0.5,10.0,1.0,0.6035,0.821361305021566,0.9687818237070043,0.9331955880475525,0.7154310870605463,0.923770029263886,0.8463906452038646,0.8564195128634478,0.9778857245557191,0.9536075004646989,0.8139286724365435,0.965242653759175,0.9141810350093564,0.937579172459196,0.8829100675637133,0.11321661673386738,171.4942349886445,5.814196405164204,0.969289683990108,0.06321882055167882,7.207200331882968,-0.33846037564363557,9.695002553289514
away_HQ,4.0,1.0,10.0,1.0,0.6035,0.7634328866325006,0.943753715480208,0.8075766727164961,0.7154310870605463,0.923770029263886,0.8463906452038646,0.8564195128634478,0.9778857245557191,0.9536075004646989,0.7922441140097353,0.9578868153858207,0.9014464804879445,0.9133434250511959,0.9138465837150603,0.1106636058957101,183.82130715798044,4.404340811680535,0.9851673524024954,0.041551314605482316,8.346303508432777,-0.5725792561001927,9.721469666551775
geo_fixed,0.0,0.0,10.0,1.0,0.6007916666666666,0.8913142727152362,0.9887026536388412,0.9985699059614771,0.9818672648783776,0.999685284879897,0.9990793897170385,0.9822176129171251,0.9996990506212979,0.9991129504215295,0.9229367643454376,0.9943117194377187,0.9990226940307307,0.9235110666843811,0.9236424791851211,0.8073055787656448,14.4750035127352,3.803685733642256,0.6418194341283678,0.22138226798282057,-0.03620240730265522,0.0021954499813686985,9.827359106406593
geo_fixed,0.0,0.5,10.0,1.0,0.6007916666666666,0.8860379732162631,0.987546413884868,0.997043580229927,0.9818672648783776,0.999685284879897,0.9990793897170385,0.9822176129171251,0.9996990506212979,0.9991129504215295,0.9236268126125242,0.994408258003677,0.9980776332723371,0.9244142577936194,0.9245327679518642,0.8400783185065679,11.839950231770755,3.78049027974406,0.638381130913109,0.2213901204056141,-0.05369251530750621,0.010632237537869967,9.830488142299043
geo_fixed,0.0,1.0,10.0,1.0,0.6007916666666666,0.8982312714110092,0.9899866241993084,0.9953230290465516,0.9818672648783776,0.999685284879897,0.9990793897170385,0.9822176129171251,0.9996990506212979,0.9991129504215295,0.9177265549656661,0.9934899918284099,0.9962186547650216,0.9187753062048085,0.9189012953500351,0.8149123284990414,13.222862909158072,4.095247177233457,0.6463903433193704,0.2214570953910675,-0.04434994196522314,0.015289396018756552,9.86944113926533
geo_fixed,1.0,0.0,10.0,1.0,0.6017083333333333,0.8877532143040618,0.9880062659258765,0.9984507279317582,0.8668082771152433,0.9844259714279134,0.9548672841240229,0.9775248272892891,0.9992753555660525,0.9984037591005943,0.9301391299815194,0.9957170774813969,0.9890206975551802,0.9289607027935177,0.8997203708431112,0.6339957366459645,24.913720079371846,4.93308514023034,0.712750598657445,0.19916096142950812,1.2343558955466702,0.033562311697434774,9.796239392082843
geo_fixed,1.0,0.5,10.0,1.0,0.6017083333333333,0.8819936413068655,0.9866466911387558,0.9972276795811372,0.8668082771152433,0.9844259714279134,0.9548672841240229,0.9775248272892891,0.9992753555660525,0.9984037591005943,0.926837439221267,0.9952151034029604,0.9866784373311381,0.9267068418158592,0.8995711728425655,0.6938571807144138,19.345567450928886,4.890741253832948,0.7091789779994113,0.19994548933155543,1.2012593728841232,0.04084564331988349,9.812721561544604
