build,beta,rho,D,fixed_magnitude,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_lowq_dE1_shift,diag_realised_disp
A_orig,3.0,0.75,10.0,0.0,0.6015416666666666,0.803812850376768,0.9629359905537703,0.8910145056337101,0.7387518621933984,0.9360567307905961,0.8640876621944097,0.8882990562043666,0.9865647131594475,0.970217494573776,0.8862551018660692,0.986169638399897,0.9703217344399235,0.9879903418221359,0.8288400841075138,0.2273648257150362,75.18442945713251,8.365712963464118,0.9097919746662747,0.11851488800643167,5.52682549605341,0.5540393666446835,7.689518189627247
A_orig,3.0,1.0,10.0,0.0,0.6015416666666666,0.7520618521977899,0.943766922834545,0.826390345819002,0.7387518621933984,0.9360567307905961,0.8640876621944097,0.8882990562043666,0.9865647131594475,0.970217494573776,0.8862551018660692,0.986169638399897,0.9703217344399235,0.9879903418221359,0.8288400841075138,0.2273648257150362,75.18442945713251,8.365712963464118,0.9097919746662747,0.11851488800643167,5.52682549605341,0.7099623712123911,9.979692153402468
A_orig,4.0,0.0,10.0,0.0,0.6035,0.8836285234724182,0.9869594872993178,0.9966494075901642,0.7154310870605463,0.923770029263886,0.8463906452038646,0.8564195128634478,0.9778857245557191,0.9536075004646989,0.8522239987087848,0.9769104316254311,0.9521521261113938,0.9877287999471048,0.8367962309919057,0.20275549096003365,77.18266601134496,8.651931958878109,0.9389240945233612,0.09674701472640347,7.2923358979331425,0.0727181409385806,9.795722528393052
A_orig,4.0,0.25,10.0,0.0,0.6035,0.9208585202185626,0.9941061713379404,0.9867768866716319,0.7154310870605463,0.923770029263886,0.8463906452038646,0.8564195128634478,0.9778857245557191,0.9536075004646989,0.8522239987087848,0.9769104316254311,0.9521521261113938,0.9877287999471048,0.8367962309919057,0.20275549096003365,77.18266601134496,8.651931958878109,0.9389240945233612,0.09674701472640347,7.2923358979331425,0.2018793840034171,7.645892911636084
A_orig,4.0,0.5,10.0,0.0,0.6035,0.8737864826322955,0.984270157992419,0.9489089293761592,0.7154310870605463,0.923770029263886,0.8463906452038646,0.8564195128634478,0.9778857245557191,0.9536075004646989,0.8522239987087848,0.9769104316254311,0.9521521261113938,0.9877287999471048,0.8367962309919057,0.20275549096003365,77.18266601134496,8.651931958878109,0.9389240945233612,0.09674701472640347,7.2923358979331425,0.373176880898935,6.367984217755024
A_orig,4.0,0.75,10.0,0.0,0.6035,0.7996537712685527,0.9605525845689908,0.8870493071185626,0.7154310870605463,0.923770029263886,0.8463906452038646,0.8564195128634478,0.9778857245557191,0.9536075004646989,0.8522239987087848,0.9769104316254311,0.9521521261113938,0.9877287999471048,0.8367962309919057,0.20275549096003365,77.18266601134496,8.651931958878109,0.9389240945233612,0.09674701472640347,7.2923358979331425,0.5557084789281139,7.716558598994372
A_orig,4.0,1.0,10.0,0.0,0.6035,0.7469239968068468,0.9401496906905036,0.8211534960041064,0.7154310870605463,0.923770029263886,0.8463906452038646,0.8564195128634478,0.9778857245557191,0.9536075004646989,0.8522239987087848,0.9769104316254311,0.9521521261113938,0.9877287999471048,0.8367962309919057,0.20275549096003365,77.18266601134496,8.651931958878109,0.9389240945233612,0.09674701472640347,7.2923358979331425,0.7117139139700073,9.98517096962321
B_magfix,0.0,0.0,10.0,1.0,0.6007916666666666,0.8913142727152362,0.9887026536388412,0.9985699059614771,0.9818672648783776,0.999685284879897,0.9990793897170385,0.9822176129171251,0.9996990506212979,0.9991129504215295,0.9850846484182219,0.9997563195939487,0.9993059264513988,0.9891391023360558,0.9888601032296455,0.9990180934671143,1.1566942249872614,1.804494287699523,0.5203459698228913,0.239466985496005,-0.035972190938804494,0.0021954499813686985,9.827359106406593
B_magfix,0.0,0.25,10.0,1.0,0.6007916666666666,0.8876553902168078,0.9881797182513247,0.9958509621192685,0.9818672648783776,0.999685284879897,0.9990793897170385,0.9822176129171251,0.9996990506212979,0.9991129504215295,0.9850846484182219,0.9997563195939487,0.9993059264513988,0.9891391023360558,0.9888601032296455,0.9990180934671143,1.1566942249872614,1.804494287699523,0.5203459698228913,0.239466985496005,-0.035972190938804494,0.1088799860553424,9.832131141244316
B_magfix,0.0,0.5,10.0,1.0,0.6007916666666666,0.8496988123166236,0.9807207559002032,0.9469747182128461,0.9818672648783776,0.999685284879897,0.9990793897170385,0.9822176129171251,0.9996990506212979,0.9991129504215295,0.9850846484182219,0.9997563195939487,0.9993059264513988,0.9891391023360558,0.9888601032296455,0.9990180934671143,1.1566942249872614,1.804494287699523,0.5203459698228913,0.239466985496005,-0.035972190938804494,0.40205266025537145,9.84378881970885
